implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file
baseline,adult_model_10,0.0581,0.0615,delta,0.7271004615218027,0.013526756123267076,0.014094513357812987,0.017905404286785435,0.0339636897547741,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,tstat,0.7365241205800959,0.031019354342669187,0.06729483843636415,0.03409758274933702,0.04048465193356822,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,random,0.7363557563528457,0.11245856678536956,0.13057004648282852,0.00048147319933482377,-0.000815147947485389,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,delta,0.6918888334847274,0.06665268474808997,0.0989705980626086,0.09764540240982103,0.08814659250750778,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,tstat,0.6902987169793975,0.09576120688570802,0.1070965896952264,0.054375699345065934,0.06919367458118514,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,random,0.6760249990694062,0.06673750452050012,0.07687936881442566,0.003821441569689495,0.0034926022077130903,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,delta,0.7332948951762661,0.014675382925891775,0.019428044900096236,0.0992766327119931,0.11975893328479509,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,tstat,0.7478318762722699,0.07842258732358097,0.14229416454482488,0.1369492780475868,0.12682722856061482,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,random,0.7318196010615237,0.1291323123309305,0.13128519696366678,-0.0007995805004760058,-9.32450220047224e-05,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl
baseline,adult_model_10,0.0581,0.0615,delta,0.7292614220308011,0.11640424000074938,0.14079527123233307,0.1385720413445614,0.13401037528771642,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl
baseline,adult_model_10,0.0581,0.0615,tstat,0.7291328986355559,0.18772994653616074,0.18280660171491217,0.10451264879563714,0.11829175776327644,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl
baseline,adult_model_10,0.0581,0.0615,random,0.6968983339685878,0.05384221472145749,0.07512374134206101,0.0006803999969526429,0.0002874561300450051,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.6630157837429709,0.004472541504216856,0.005938108781908644,-0.03128779020825836,-0.0346444120631112,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.6663695340593424,0.013040639313235373,0.011571684078748992,-0.0285708900129576,-0.03031712659836476,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.6919447206557171,0.05173895288161214,0.07327571009210856,-0.001300837037771796,-0.0003793212949197016,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.6815284619941512,0.00012666139265630103,3.602593050834916e-05,0.004689709443858524,0.02019277742599887,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.6889715289396223,0.001020929749916183,0.01866386030819072,0.017530545253132534,0.031039012103868082,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.7049534224605329,0.07291349299873517,0.07915434991339436,0.00011610639673726507,0.0010184771239705015,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.7009161370891738,0.02977666442994987,0.03203212651701615,0.014601791309405813,0.00917667627113205,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.7170938762956336,0.06352973504533618,0.09245101018603234,0.04095539878452198,0.020272908437752906,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.7109522885518299,0.0671663317485032,0.0896584272812533,0.00037597048708353236,0.0005936297790709698,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.7255940744356375,0.008691349553480896,0.01450235680009293,0.0490056908757871,0.0707125824802627,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.7364047901016954,0.021866745676139675,0.0676431291300946,0.07346893462908673,0.07620143345338658,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.7324670665782772,0.09880154665312645,0.11702904877699312,0.0039860998886926445,0.0030431688767723307,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.6804577660187742,0.0014629044705792003,0.0033370162454399114,-0.016968242398849257,-0.011023499625745198,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.6864056177447724,0.006575603302420132,0.011028130130458997,-0.014775860039524243,0.0003712224509756793,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.7076917565984334,0.07095962475314146,0.07136022558285131,0.001971036131558921,0.0002574999964985608,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.7383736920953827,0.1012213718314449,0.1291803162488931,0.24242578901713877,0.16450266929130394,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.7354393955857537,0.13192755022846234,0.1739777110368391,0.1793369511481861,0.13894088149713615,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.6927208097284486,0.06856534198900374,0.08011695218755761,-0.0028828149023240675,-0.0024185767206413972,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.7124365782662311,0.05160221118002994,0.07976001455500391,0.10161207276748596,0.10528275168492639,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.7133619004264024,0.06913575191161045,0.09623042920653603,0.08381707296117406,0.09982156487074915,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.6938404044331659,0.03848612733354384,0.0556790758424663,0.0012680328740052277,0.0010737080715638302,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.7248149138490445,0.16098144857355634,0.1999228100135893,0.15685897876492008,0.06891530072645398,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.7177966069139986,0.1904399988557502,0.20168020191108998,0.09683040419375077,0.047963549685899776,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.679898250627279,0.06614554135479421,0.07559848420784412,0.0010726334356347875,0.0005733998147528542,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.6743250051139937,0.0018071186780959053,0.00524860077422762,-0.00458799043858304,-0.04474998327549312,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.6938317815100439,0.05114113027977138,0.10214150330274147,0.003901158974978513,-0.04183191938192185,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.6903988551553324,0.06680390252538702,0.08150434429867326,0.0009926697475940876,0.0008320571231412799,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl
baseline,adult_model_10,0.0615,0.0658,delta,0.7342702589270851,0.06205754129907779,0.07536665872768397,0.06674748878548711,0.06183747695288907,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl
baseline,adult_model_10,0.0615,0.0658,tstat,0.7437036964878995,0.09114625417576795,0.10264337044729446,0.08236359278560153,0.07162184383371516,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl
baseline,adult_model_10,0.0615,0.0658,random,0.7310424367180244,0.11635563520284606,0.11796257601166073,-0.00271550992579236,-0.002973987880553898,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.7294934717292073,0.08198107572888848,0.13685997068815411,0.21393496997234757,0.15317572508059682,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7237480479262076,0.10570610745834207,0.14656884949839477,0.15258611014621,0.12772281319962853,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.6874660164119364,0.07286532633757133,0.0811532603742259,0.0011598413045425821,0.000956547817133061,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.7085876816962882,0.001155943844725797,0.002318798601564648,-0.011545817749445885,-0.006781265678932578,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7179480734400608,0.021901626917073775,0.0476490355841915,-0.0030874298026140902,0.0019308230152228032,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.7335113757949836,0.07458630583670219,0.10277878590323099,-0.0012249776769563416,-0.0011748623264934512,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.7562700434999912,0.04308011171522268,0.05755993694219487,-0.009108228838666488,-0.02507781920642321,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7606813985155186,0.07080826874422434,0.08288120059400592,-0.011476642829964351,-0.02359734135172954,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.7674677244179007,0.0757917557871148,0.0898373687779958,0.00013722199484656483,0.00016504492921827393,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.7604695134393673,0.07045820893523932,0.08423114924123103,0.03653375570711224,0.08166842570029584,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7713591364063925,0.10585202662431528,0.13468858514307108,0.06981883517216436,0.1000434573769301,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.7619606755155097,0.11173329930743706,0.12159995846608605,0.00015767012785547347,-0.000750615759362301,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.7747916574734175,0.1287921567206062,0.15312924010173962,0.12152640696798919,0.12706934845390006,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7749762567809919,0.20058491636678571,0.18106044576428526,0.09589101148955138,0.10640433216046857,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.7512919417925233,0.0721052886259862,0.08493737517251547,0.0010897931287362178,-0.0003422037387118718,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.735227467837279,0.017053709651551608,0.021564803213433896,0.016664483097428684,0.031133672400060812,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7430672030303634,0.020357834691656623,0.07449010227666779,0.024246477138499086,0.0331885983315344,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.7491841646369275,0.15990206997115292,0.15451480538264842,-0.001895974308481159,-0.0025809328346009966,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.6438422580335678,0.05444380012054493,0.06314973959183355,0.08635717305472537,0.10728723508856065,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.645489532488318,0.08728061208724433,0.08794165223485957,0.07436711920058581,0.09733937707338988,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.6244443054049245,0.03660110346023418,0.0423407664079464,0.0007267735371227978,0.00034647534471176977,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.7103661369544613,0.0823604403489119,0.10155883167829034,0.0914398035940105,0.10769141608358429,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-26-78-88.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7077304041380947,0.11103149029554847,0.12333475508316366,0.05662776659397775,0.08965788074997956,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-26-78-88.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.6864790609244762,0.06460457567028757,0.07170890766901203,-0.00211770703290195,-0.0023752278192697663,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-26-78-88.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.6964535145069459,0.07226219249009355,0.08617495954828092,0.09765555189090423,0.06562215423498521,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-54-87-88.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.6951708081642225,0.08762577433764929,0.1063820551225161,0.06253688810754425,0.049027964511046615,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-54-87-88.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.6678233717853148,0.047722361922020014,0.06016332473350821,-2.384189750398247e-05,9.991236338678814e-06,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-54-87-88.pkl
baseline,adult_model_10,0.0658,0.0704,delta,0.7404652265691996,0.002976257244551426,0.005302728438089242,0.047790113902615734,0.06569075395582434,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-57-65-77-89-129.pkl
baseline,adult_model_10,0.0658,0.0704,tstat,0.7573468231777566,0.028082689624743997,0.08144953105932003,0.09163490315864473,0.08686922977178234,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-57-65-77-89-129.pkl
baseline,adult_model_10,0.0658,0.0704,random,0.7534018111635192,0.12039828718934155,0.12066606998387937,0.0006572864430085315,0.00011712291367448898,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-57-65-77-89-129.pkl
baseline,adult_model_10,0.0704,0.0765,delta,0.7528581935174685,0.12143151897241002,0.17073626363091124,0.23148692553954556,0.17413300148605965,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0704-0.0765-target-0-5-20-34-59-87-89.pkl
baseline,adult_model_10,0.0704,0.0765,tstat,0.7478342470274241,0.18144599594997643,0.21114050438958795,0.16592598079234003,0.1502605705881369,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0704-0.0765-target-0-5-20-34-59-87-89.pkl
baseline,adult_model_10,0.0704,0.0765,random,0.7103971662454285,0.08632634058790278,0.10438446008032175,0.0002082342354123134,-0.0008742554885287799,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0704-0.0765-target-0-5-20-34-59-87-89.pkl
baseline,adult_model_10,0.0704,0.0765,delta,0.7371628512583184,0.031262267812791004,0.04217478004040435,0.06605451967287497,0.09119866116799383,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0704-0.0765-target-1-12-15-20-50-89-129.pkl
baseline,adult_model_10,0.0704,0.0765,tstat,0.7485776597109938,0.12485895234394363,0.13762732454253448,0.084749833838517,0.09536332379921848,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0704-0.0765-target-1-12-15-20-50-89-129.pkl
baseline,adult_model_10,0.0704,0.0765,random,0.7402159888916741,0.1197578160749418,0.12983320100546147,-0.0008096122024990578,-0.00019728820528012035,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0704-0.0765-target-1-12-15-20-50-89-129.pkl
