implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file,win_size,comparison
baseline,adult_model_10,0.0581,0.0615,tstat,0.8523403797958741,0.2672081753326917,0.29509468919139903,0.2161683986359895,0.059411166325755084,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-0-5-50-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.795303329232123,0.0940863804679398,0.10958262847077031,0.013841144694326471,0.008424228516714823,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-0-5-50-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.7855028267002173,0.030562823445938005,0.11489828580652738,0.17930652872216046,0.15011482932268747,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-1-15-55-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.7935013962054875,0.061449643501441414,0.16349900542129958,0.16489562922359338,0.13104881414051256,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-1-15-55-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.7521423573364439,0.04886806783059569,0.06404613034418592,0.0007828260914635652,-0.0007894574156561166,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-1-15-55-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.897673599384499,0.24318774733510679,0.45761302273393223,0.594573149992241,0.3840529118104371,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-13-26-59-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.8893405199112093,0.24318774733510679,0.46716465744831165,0.48219856650206727,0.3667782044355836,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-13-26-59-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.7713580969434379,0.06580244284771425,0.10426516212590799,-0.00018243648197157388,-0.0021486726844218798,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-13-26-59-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.8632556024921294,0.06751962729788366,0.21834073644260332,0.544779076158914,0.44668856746995567,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.8663101323405819,0.2182698803515892,0.25290485298898907,0.4002812976078135,0.41947379271617374,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.7598192420282187,0.1296618173623501,0.07829213538154059,0.0018697706712895066,0.004315610809025668,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.7857498348010032,0.032145505555510774,0.007850214009633991,0.1874268008393489,0.2550868335710684,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.8156188350579371,0.16432804552256602,0.155114462651256,0.27496051749969963,0.25754757889181257,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.767344441700429,0.08161911362732019,0.07820344473763678,0.0007080226876770129,0.007512508885282412,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.7952914844087348,0.14425095636018315,0.1397648434663062,-0.08045908876833284,-0.13180888014460734,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.7979613336525857,0.14425095636018315,0.13035414833781064,-0.12096854502781221,-0.1511709883624921,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.8190403838512065,0.19079282885996773,0.15227065401819723,-4.556439949355965e-05,0.0030066970122074924,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.8387915703176877,0.22960497627312462,0.2605110248310309,0.20690329137310182,0.13539111051236938,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.8360679887004523,0.22960497627312462,0.2051720068402006,0.12720703510954853,0.11839893333016177,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.7958531189109228,0.09961036805889469,0.11799326009137553,0.00308364931179888,-0.005990693897115672,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.8382084439152273,0.12157393756075897,0.12295191080121057,0.17594973764844188,0.18425443390936747,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.8554508104946925,0.12157393756075897,0.11491206564556952,0.23007190436748276,0.1671316505437278,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.8145367680174364,0.14051362444651286,0.1622915710316784,-0.012508583742589672,-0.0059817338987776985,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,delta,0.8756372693762711,0.389671590898346,0.37834823254361605,0.45450292431081446,0.4642869676410294,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,tstat,0.8699769609830452,0.2923891056831512,0.277451058658287,0.36117488656263796,0.4452569617737468,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0581,0.0615,random,0.7803034367475175,0.06381074893640457,0.07732967965052048,0.0038769064520864987,0.009075902737407448,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.749090866332212,0.005132879389278266,0.017308041006160953,0.08851868197505593,0.16906361685465723,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.7552002129353663,0.06249415292869346,0.05688096411341401,0.11357734196336151,0.1541072681360011,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.759658271034123,0.0449928924231941,0.07260955738729352,-0.0052984547148922255,-0.00635996104601154,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.7615426372966935,0.003414787470241215,0.000998819104749644,0.034319648983879694,0.0915553437528994,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.7682399995387631,0.01992321891887446,0.03833799378771752,0.04685378631579309,0.08108157814559418,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.7821237947853795,0.06065763335048051,0.07237946401839021,0.0118942017954775,0.006207184866090947,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.8164177603231544,0.0825479905971007,0.08216602146677977,0.15519141770680356,0.3356536755108633,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.8322608267978961,0.0825479905971007,0.06969375670433248,0.24589617153657228,0.3543970118421298,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.7905043795547921,0.06601641150142999,0.09694443703841382,-0.0036572702282775286,-0.007508153390403479,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.7851506978307945,0.16427162772594028,0.14204723351686277,-0.14720753873023013,-0.22101817775994712,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.7870426754769704,0.16427162772594028,0.12161586541240571,-0.19501903725470707,-0.24293460960169952,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.8166209058582982,0.07727976234097782,0.13227444526920795,0.006339708887360773,0.009641588875898499,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.7824343346194972,0.008811332561486864,0.003966962810180897,0.04064729699789483,0.09133456522329163,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.7904136615837031,0.012291125504890126,0.02671715437729889,0.05430392322031587,0.09375026786596051,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.8092454769802517,0.08879282230080031,0.09178962942923337,0.005463886301874966,0.0015182770885712703,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.8893585496733609,0.18733867327594556,0.26783084436911375,0.5955955322894153,0.354024882174157,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.8878253691779435,0.4499927513910073,0.502428919921668,0.4130145645975013,0.33029621736801235,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.7734154005233437,0.12453385522943428,0.09520452634122015,-0.011519931712989763,-0.01401575726590016,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.8290914593532234,0.05935901029884752,0.16515786959434078,0.22227489398173036,0.18023220898734282,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.8287163961601441,0.11489889972439297,0.17824240773219532,0.16549986017124083,0.1653886960818042,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.7886746422581653,0.02915949159540427,0.06884566093313284,-0.003948618566901072,-0.004763911313706908,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.8858675003946503,0.33865903136033226,0.4484536368930924,0.5695330572415926,0.3329632777518125,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.8846646922578191,0.4514912074522887,0.5352169790576475,0.49134394471437104,0.30984295750722235,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.7574517591532636,0.09385377087265392,0.10736680872392258,-0.0037140267791123697,0.00112800283650423,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.7628689002431996,0.0381348849718266,0.010387847225739509,0.06915171666561576,0.08326733656031694,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.7958563562681893,0.01374101569349565,0.012676162858817286,0.12579158250108557,0.0473133340278097,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.7660234687145421,0.06114268673019546,0.09540981631572898,0.008492392536743203,0.006739949190006657,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,delta,0.8688541695208892,0.18799768791531699,0.2699573605231213,0.2779600667510204,0.35951597594059476,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,tstat,0.8803072262337029,0.253072144934758,0.30076974901598363,0.26853327852122244,0.35783795349438363,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0615,0.0658,random,0.8163505458534216,0.16390282744005064,0.18205735575029972,-0.006332387366727484,-0.0075838691695987925,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.8826389379118067,0.2259202005650755,0.27060412919405874,0.5827380797296804,0.37864986002471646,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.8772251777815006,0.36202996404891985,0.3990142859879564,0.38785517637757605,0.3515866426453667,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.7661153298000393,0.11997941842437361,0.11089474834635095,-0.002635247618256124,-0.0016070323635667175,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.7950355080650311,0.04681173895333329,0.013042873787535395,0.0032700685420664066,0.027536954177081914,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.802358945107922,0.03385483798805781,0.023090779315671606,0.011708728327638893,0.0011842954048792065,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.8172369644406255,0.19526364024856893,0.12207677904662338,-0.0004244097378974356,0.011169271020583621,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.8742226696110504,0.11115470942034333,0.13643548193600508,0.06030509702301768,0.07056384745209447,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.8758340388197329,0.1002485223868436,0.13312112507412793,0.09378095143206512,0.06670456844427902,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.8682962668574855,0.07138255876082077,0.09158684845728896,-0.005857440470417941,-0.008858508439494078,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.8356992780972579,0.09115163458183435,0.12248806727961992,-0.06464276075889851,-0.1149618013943118,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.836960169356492,0.12566656726610115,0.12542027139688025,-0.05132795523532358,-0.09924868240874415,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.8436997719232062,0.20879462156884232,0.13712439369242455,-0.003514453557312226,-0.0015779996984432126,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.87199706290911,0.08183147394915126,0.1242073563629356,0.2898961077976834,0.4528727841034482,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.8704878538041853,0.10508993682589207,0.1305528834471369,0.2123604486231328,0.42411075416391897,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.8347335272531254,0.05538611826624646,0.07681670952030523,0.0020551379940461937,-0.0023283841141619977,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.8028367650982702,0.1394194608378658,0.12470331616105183,-0.0872884459835208,-0.1379739411101152,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.8031667647846857,0.1394194608378658,0.10685558524031481,-0.14160361560217447,-0.16783388074972191,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.8284861074447719,0.17387308706861512,0.17987904462027635,-0.00268266862166139,-0.0030348149284839905,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.7936095127021467,0.08642291022291353,0.10921655123843066,0.2655756725675181,0.2439765917071664,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.7963248829135631,0.08642291022291353,0.10618178102477999,0.218616872965986,0.22965434497940168,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.7377725859100895,0.04861323486363374,0.03910677972937556,-0.007444400925254119,-0.004121760202007571,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.8644301525374101,0.3095878350996484,0.36105077906173305,0.41578231517337955,0.4098583657802711,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-26-78-88.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.8609340810700641,0.3095878350996484,0.3616322684558314,0.3553805759183243,0.3935430725456738,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-26-78-88.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,random,0.7769371313082986,0.06713911948494675,0.09355857262551658,0.006917114709537842,0.006953010568957939,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-5-26-78-88.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,delta,0.8447371785230396,0.1823892674434694,0.23992715756874267,0.45327151775499613,0.35736116957787134,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-54-87-88.pkl,5,first_vs_last
baseline,adult_model_10,0.0658,0.0704,tstat,0.8451746691518343,0.22359160238329406,0.2643381366190821,0.38978905432339006,0.3371763856424143,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0658-0.0704-target-54-87-88.pkl,5,first_vs_last
